source,name,open,location,genre,city,state,year_opened,the_geom,year_closed,audience,notes,known_open_date,approved,location_confirmed,date_confirmed,cartodb_id,created_at,updated_at
Map 1980,Country Cousin,false,1313 Third Av,-73.95906232,New York,NY,1980,0101000020E6100000FFFF1FD45D7D52C00E4DA1E3C9624440,,,,,true,true,false,678,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Pink Pages 1991,Altar,false,161 West Broadway,-74.00768736,New York,NY,1991,0101000020E6100000D9A9036A7B8052C0DC44B105D25B4440,,,,,true,true,false,679,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,The Circus,false,285 West Broadway,-74.00485943,New York,NY,1980,0101000020E6100000000000B64D8052C07F5B4D32465C4440,,,,,true,true,false,680,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Gay and Lesbian Yellow Pages 2000-2001,Sneakers,false,392 West Street,-74.0103087,New York,NY,2000,0101000020E61000000000402FA38052C06274B11AD05D4440,,,,,true,true,false,681,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Pink Pages Winter Spring 1994,Judith's Room,false,681 Washington St,-74.00849391,New York,NY,1994,0101000020E610000000008028888052C0CF1314F0F05D4440,,,,,true,true,false,682,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Marlton Hotel,false,5 West 8 St,-73.9967454,New York,NY,1969,0101000020E610000000000029CC7F52C0BEA2E6A5C55D4440,,,,,true,true,false,683,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Pink Pages Winter Spring 1994,Club 608 ,false,608 Sunrise Highway,,West Babylon ,NY,1994,0101000020E610000000000034536652C0CB1495B4F7534440,,,,,true,true,false,684,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,Cafe Con Leche,false,"Location hard to pinpoint, moved a lot",,New York,NY,,0101000020E6100000000000785D8152C0E5B56F745D584440,,,"At Mr Fuji•À_•À_•À_s, but moved a lot, Sunday",,true,true,false,685,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Gay and Lesbian Yellow Pages 2000-2001,BS East,false,113-24 Queens Blvd,,New York,NY,2000,0101000020E6100000000000857A7552C059571CE5C95B4440,,,was Breadstix,,true,true,false,686,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,Cactus Club,false,,,New York,NY,,0101000020E6100000000000EE5F8152C00B2E46C962584440,,,"A roving country and western dance club, no set location",,true,true,false,687,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,Carter's New York Prime,false,call 212 388 8043,,New York,NY,,0101000020E61000000000009A598152C05863981F58584440,,,,,true,true,false,688,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1968 Spring Gay Scene Guide Quarterly,Claret Baths,false,1415 Boardwalk,,New York,NY,1968,0101000020E610000000000035DF7E52C05752184458494440,,,,,true,true,false,689,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1968 Spring Gay Scene Guide Quarterly,Charade Club,false,On East 93 St at Second Av,,New York,NY,1968,0101000020E610000000006011B47C52C06A03CB5823644440,,,,,true,true,false,690,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Guide 1970,Christopher's Inn,false,180 Christoper St,,New York,NY,1970,0101000020E610000000000043A28052C01E326642BA5D4440,,,Same as Christopher•À_•À_•À_s End?,,true,true,false,691,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,All Male XXX Video,false,On Third Av at 14 St,,New York,NY,,0101000020E61000000000006E2D7F52C063BE1D6DDB5D4440,,,,,true,true,false,692,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Guide 1970,Beacon,false,On Broadway at 74 St,,New York,NY,1970,0101000020E610000000008025C97E52C038365C9410644440,,,,,true,true,false,693,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Adonis Cinema,false,On Eighth Av at 50 St,,New York,NY,1980,0101000020E61000000000008E1C7F52C0556F3FCB92614440,,,,,true,true,false,694,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Guide 1970,Al Green's,false,On 56 St at Sixth Av,,New York,NY,1970,0101000020E610000000000064927E52C0C61F6587BF614440,,,,,true,true,false,695,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
The Gay Insider,Christopher's End,false,On Christopher St at West St,,New York,NY,,0101000020E6100000FFFF3F21A28052C0C4D5B353B95D4440,,,Same as Christopher•À_•À_•À_s Inn?,,true,true,false,696,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1968 Spring Gay Scene Guide Quarterly,Bryant Park,false,Bryant Park,,New York,NY,1968,0101000020E61000000000006CF37E52C00E40D2E97A604440,,,,,true,true,false,697,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
The Gay Insider,Cellblock,false,On West 11 St at West St,,New York,NY,,0101000020E610000000000051A38052C090CC5B061E5E4440,,,,,true,true,false,698,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1968 Spring Gay Scene Guide Quarterly,Central Park,false,Central Park,,New York,NY,1968,0101000020E610000000000040027E52C0D475118E82634440,,,,,true,true,false,700,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Casa Verde,false,On Liberty Av at Rockaway Blvd,,New York,NY,1969,0101000020E61000000000007AFD7552C0BF388DE11A574440,,,,,true,true,false,701,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Chez Pepe,false,On Livingston at Jay St,,New York,NY,1969,0101000020E610000000000062397F52C00E5FCA4062584440,,,,,true,true,false,702,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Al-Nicks,false,On Pacific St at Smith St,,New York,NY,1969,0101000020E6100000000000DC557F52C0D278ABE10F584440,,,,,true,true,false,703,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Gay and Lesbian Yellow Pages 2000-2001,BMW Bar,false,277 7 Av,,New York,NY,2000,0101000020E6100000FFFF7FE1B17F52C0A9DC376E465F4440,,,,,true,true,false,704,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Gay and Lesbian Yellow Pages 2000-2001,Amnesia,false,32-03 Broadway,,New York,NY,2000,0101000020E6100000000040EC277B52C036BF97397D614440,,,,,true,true,false,705,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Gay and Lesbian Yellow Pages 2000-2001,Atlantis,false,76-19 Roosevelt Av,,New York,NY,2000,0101000020E610000000000081E47852C0AE0B4C61A85F4440,,,,,true,true,false,706,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Iron Horse Pub,false,,,New York,NY,1980,0101000020E610000000000070568152C0E425444252584440,,,"Restaurant, Bar, nightclub",,true,true,false,707,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Pink Pages Winter Spring 1994,Hatfield's,false,126010 Queens Blvd,,New York,NY,1994,0101000020E61000000000007EDC7452C0128049D1205B4440,,,,,true,true,false,708,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Cook Baths,false,Coney Island Boardwalk,,New York,NY,1969,0101000020E6100000FFFFFF1F6D7E52C05CA348EF89494440,,,"mixed, crime",,true,true,false,709,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Pink Pages Winter Spring 1994,Feathers,false,77 Kinderkamack Rd,,River Edge NJ,NY,1994,0101000020E61000000000000C508252C07072CFED8F744440,,,,,true,true,false,710,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,El Baron Club,false,74-02 Eliot Av,,New York,NY,1969,0101000020E6100000000080B4A97852C03D420A5E695C4440,,,Younger mixed crowd,,true,true,false,711,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Pink Pages Winter Spring 1994,Kiss,false,"Exit 59, Long Island Expressway at Rose Dr",,New York,NY,1994,0101000020E610000000000059E34752C038D730B2FA684440,,,,,true,true,false,712,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Council on Equality for Homosexuals,false,PO Box 179 ,,New York,NY,1969,0101000020E610000000000072638152C012D1F3EB5C584440,,,,,true,true,false,713,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Pink Pages Winter Spring 1994,Grand Central,false,210 Merrick Rd,,New York,NY,1994,0101000020E610000000000099816952C0F432891B06544440,,,,,true,true,false,714,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Gay and Lesbian Yellow Pages 2000-2001,Colosseum Nightclub,false,Route 9 & 35 N ,,Sayerville NJ,NY,2000,0101000020E61000000000002C1F9352C01CFBF45D2F3F4440,,,,,true,true,false,715,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Pink Pages Winter Spring 1994,Excalibur,false,1000 Jefferson St ,,Hoboken,NY,1994,0101000020E6100000000000A83B8252C0645CC22008604440,,,,,true,true,false,716,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Grand Central Terminal ,false,Grand Central Terminal ,,New York,NY,1980,0101000020E6100000000000A0837E52C07B88C8546D604440,,,,,true,true,false,717,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1983,Gay Roommate Service,false,On West 72 St at Amsterdam Av,,New York,NY,,0101000020E6100000000000EE5F8152C05863981F58584440,,,,,true,true,false,718,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Guide 1970,Limbo,false,On 59 St at Third Av,,New York,NY,1970,0101000020E610000000000075DC7D52C0BAF1BB4B7A614440,,,,,true,true,false,719,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Jack of Hearts,false,"55th Street and 2nd, next door to Gigi's",,New York,NY,1969,0101000020E61000000000C050D77D52C0254CB15305614440,,,,,true,true,false,720,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1968 Spring Gay Scene Guide Quarterly,Gantry,false,On West 13 St at Sixth Av,,New York,NY,1968,0101000020E6100000FFFF4F58D47F52C003139D0F4B5E4440,,,,,true,true,false,721,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Frida's Disco Palace,false,On Third Av and St Marks Place,,New York,NY,1980,0101000020E6100000000080575A7F52C0B13B5C7A625D4440,,,bar disco entertainment,,true,true,false,722,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Empire Diner,false,On Eleventh Av at West 22 St,,New York,NY,1980,0101000020E6100000000000A8798052C01CE42A47C55F4440,,,,,true,true,false,723,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
The Gay Insider,Department Store,false,On West St at West 12 St,,New York,NY,,0101000020E6100000FFFFFF9D928052C0735830B3CF5E4440,,,,,true,true,false,724,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Empire Theatre,false,On West 42 St at Eighth Av  souhtside of street,,New York,NY,1969,0101000020E610000000000052587F52C0D606FD28ED604440,,,,,true,true,false,725,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Guide 1970,Flower Drum,false,45 St & First Av,,New York,NY,1970,0101000020E610000000000076F97D52C005A7F0A318604440,,,,,true,true,false,726,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,Continental,false,25 3rd Av,,New York,NY,,0101000020E61000000000803E557F52C0A7E64602655D4440,,,"Lesbian All-Girl Band Nights, On Sunday Night,",,true,true,false,727,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Colt,false,On Lexington av at 72 St,,New York,NY,1980,0101000020E610000000000090947D52C0D1B7A4979D624440,,,,,true,true,false,728,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1968 Spring Gay Scene Guide Quarterly,Faller's bar,false,On Christopher St at West St,,New York,NY,1968,0101000020E61000000000003DA88052C07F9BE1EBBE5D4440,,,,,true,true,false,729,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Comedy Corner,false,On Christopher St,,New York,NY,1969,0101000020E61000000000009B688052C04B0FF77FD45D4440,,,,,true,true,false,730,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Crazy Corner,false,On Pacific St at Hoyt St,,New York,NY,1969,0101000020E61000000000004C317F52C0E8C2785BF3574440,,,not much action,,true,true,false,731,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Pink Pages Winter Spring 1994,Millennium,false,1770 NY Av,,Huntington,NY,1994,0101000020E61000000000006CEA5A52C02FED035FD5704440,,,,,true,true,false,732,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,Macombs Dam Park (Near Yankee Stadium),false,Yankee Stadium,,New York,NY,,0101000020E61000000000005E6E7B52C0A3744D75EB694440,,,Late night cruising,,true,true,false,733,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Pink Pages Winter Spring 1994,Montana Saloon,false,40-08 74 St,,New York,NY,1994,0101000020E61000000000C01E0E7952C0D10E502E8C5F4440,,,,,true,true,false,734,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,Reiss Park,false,Reiss Park,,New York,NY,,0101000020E6100000000000E2667752C043885400A0484440,,,,,true,true,false,735,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,NYU - 2nd Basement of Bobst Library,false,New York University,,New York,NY,,0101000020E61000000000009CD17F52C0D13EC1AD615D4440,,,,,true,true,false,736,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,Saint-At-Large,false,,,New York,NY,,0101000020E61000000000001E5D8152C0DB50B8DB53584440,,,Party in honor of the Saint (Club) that moves from location.  212 674 8541,,true,true,false,737,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,Nocturnal,false,220 12 Av,,New York,NY,,0101000020E610000000008012808052C0C7FC1FC224604440,,,"At The Tunnel, Saturdays",,true,true,false,738,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Gay and Lesbian Yellow Pages 2000-2001,Reflections,false,South Carolina at Boardwalk,,New York,NY,2000,0101000020E6100000000000A2649B52C0F02EA10B69AE4340,,,,,true,true,false,739,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,Mike's Club Cafe,false,On West 14 St at Ninth Av,,New York,NY,,0101000020E610000000000080568052C0FFB6544CD15E4440,,,Same as the Triangle?,,true,true,false,740,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,NYU - 2nd floor Waverly Bldg,false,New York University,,New York,NY,,0101000020E610000000000052DF7F52C0882BD2556C5D4440,,,,,true,true,false,741,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,Orifice,false,call 212 388 8198,,New York,NY,,0101000020E6100000000000F6668152C01E52903059584440,,,Possibly same org as Carter•À_•À_•À_s New York Prime,,true,true,false,742,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,NYU - 6th floor Main Building,false,New York University,,New York,NY,,0101000020E61000000000002AE97F52C0955417417B5D4440,,,,,true,true,false,743,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,McFeely's,false,On West 23 St at Eleventh Av,,New York,NY,1980,0101000020E610000000000008748052C0F711F0D9DA5F4440,,,Victorian saloon restaurant,,true,true,false,744,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Manhattan Towers,false,On 76 St at Broadway,,New York,NY,1969,0101000020E61000000000001DCA7E52C01720A81C11644440,,,,,true,true,false,745,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Port Authority Bus Terminal,false,Port Authority Bus Terminal,,New York,NY,1980,0101000020E6100000FFFFFF3F6A7F52C0F6F8C80BDF604440,,,,,true,true,false,746,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,Orchard Beach - Mens Rooms,false,Orchard Beach,,New York,NY,,0101000020E6100000000000B8FE7252C039F33F2E4C6E4440,,,,,true,true,false,747,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,NYU - 6th floor Waverly Bldg,false,New York University,,New York,NY,,0101000020E6100000000000C1F77F52C0A2C7E9A5815D4440,,,,,true,true,false,748,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Pink Pages Winter Spring 1994,Pal Joeys,false,2457 Jerusalem Av,,New York,NY,1994,0101000020E61000000000005BA86252C0168C972C83584440,,,,,true,true,false,749,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Gay and Lesbian Yellow Pages 2000-2001,Rising Cafe,false,186 Fifth Ave,,New York,NY,2000,0101000020E6100000000080B15A7F52C01E823C01E95E4440,,,,,true,true,false,750,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1968 Spring Gay Scene Guide Quarterly,Rail Bar,false,99 Flatbush Av,,New York,NY,1968,0101000020E610000000008003A07E52C049EC21A3C7574440,,,,,true,true,false,751,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Post and Coach Inn,false,On Eighth Av at 41 St,,New York,NY,1969,0101000020E61000000000001C617F52C00F6A16DBD7604440,,,,,true,true,false,752,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,Pigalle,false,On East 55 St at Second Av,,New York,NY,1980,0101000020E610000000000002D77D52C0BEF2403106614440,,,,,true,true,false,753,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Piano Bar,false,On Montague Street,,New York,NY,1969,0101000020E6100000000000A8987F52C01F474EE34D594440,,,"Dive, dancing",,true,true,false,754,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,NYU - 4th floor Waverly Bldg,false,New York University,,New York,NY,,0101000020E61000000000001EC87F52C0D72ED84A535D4440,,,,,true,true,false,755,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Gay and Lesbian Yellow Pages 2000-2001,Rosie Too!,false,640 Tenth Av,,New York,NY,2000,0101000020E610000000008018997F52C07DEF6F8E7E614440,,,check address,,true,true,false,756,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Gay and Lesbian Yellow Pages 2000-2001,Studio Six The Brass Rail,false,12 South Mount Vernon ,,Atlantic City NJ,NY,2000,0101000020E6100000000000D8889B52C027A0D73DF8AD4340,,,,,true,true,false,757,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Pink Pages Winter Spring 1994,The Yacht Club,false,366 Berkshire Valley Rd,,Jefferson Township NJ,NY,1994,0101000020E610000000000000ECA652C02BC7134413764440,,,,,true,true,false,758,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Pink Pages Winter Spring 1994,Tropical Wonderland,false,277 NY Av,,Huntington,NY,1994,0101000020E610000000000004435B52C0316E2115CC6F4440,,,,,true,true,false,759,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1968 Spring Gay Scene Guide Quarterly,Two Turtles,false,27 St & Park Av,,New York,NY,1968,0101000020E6100000000000E4027F52C086DF336D105F4440,,,,,true,true,false,760,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Guide 1970,Twin Brothers,false,On Sixth Ave at Waverly Place,,New York,NY,1970,0101000020E6100000000000E5008052C0E09FFD80D05D4440,,,,,true,true,false,761,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1968 Spring Gay Scene Guide Quarterly,Trude Heller's,false,On Sixth Av at 9 St,,New York,NY,1968,0101000020E6100000000000C7F17F52C01ABE3D43F95D4440,,,,,true,true,false,762,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
The Gay Insider,Triangle,false,On West 14 St at Ninth Av,,New York,NY,,0101000020E610000000000061578052C0D3636DA2CE5E4440,,,Same as Mike's Club Cafe?,,true,true,false,763,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Times Square Motor Inn,false,On West 43 St at Eighth Av,,New York,NY,1969,0101000020E6100000000000F0507F52C0F76E2EFF02614440,,,,,true,true,false,764,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,The Top of the Town,false,,,New York,NY,1969,0101000020E61000000000007C4D7E52C02F8C3786D6604440,,,Sheraton Towers Hotel,,true,true,false,765,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,The Royal Roost,false,On Cornelia St,,New York,NY,1969,0101000020E61000000000001E228052C072778DC09F5D4440,,,,,true,true,false,766,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,The Laundry Chute,false,On West 74 St at Amsterdam Av,,New York,NY,1969,0101000020E610000000000015C37E52C0A538B68CD4634440,,,,,true,true,false,767,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Guide 1970,The Hampton Wick,false,On First Av at 75 St,,New York,NY,1970,0101000020E6100000000000BA107D52C0477E3E9999624440,,,,,true,true,false,768,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,The Den,false,On West 12 St at Greenwich St,,New York,NY,1969,0101000020E6100000000000321D8052C0EEDB36CF6B5E4440,,,,,true,true,false,769,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,The Coffee Shop,false,On Third Av at 51 St,,New York,NY,1969,0101000020E610000000000047197E52C034732054D3604440,,,,,true,true,false,770,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,The Cave,false,On Avenue A at 11 St,,New York,NY,1969,0101000020E6100000000080CDD57E52C004ED6EB63D5D4440,,,,,true,true,false,771,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,The Camp,false,On West 69 St at Columbus Av,,New York,NY,1969,0101000020E61000000000003ABC7E52C01579A37543634440,,,,,true,true,false,772,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1968 Spring Gay Scene Guide Quarterly,Table Top Club,false,On East 93 St at Second Av,,New York,NY,1968,0101000020E610000000000044B47C52C061647FD022644440,,,,,true,true,false,773,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1969 Gay Scene Guide,Student Homophile League,false,"Room 202 Earl Hall, Columbia University",,New York,NY,1969,0101000020E61000000000004A8F7D52C06E7F4CB471674440,,,,,true,true,false,774,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Unknown,Strand,false,On Broadway at East 12 St,,New York,NY,,0101000020E61000000000006D6A7F52C0440DEB28DB5D4440,,,"Not a gay bookstore, just a bookstore for gays",,true,true,false,775,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1968 Spring Gay Scene Guide Quarterly,Steve Carney's,false,On Second Av at 80 St,,New York,NY,1968,0101000020E6100000000080AB177D52C07760804513634440,,,,,true,true,false,776,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Gay and Lesbian Yellow Pages 2000-2001,X-Press,false,8925 Merrick Blvd,,New York,NY,2000,0101000020E6100000000000ACDD7252C0D97615D98B5A4440,,,,,true,true,false,777,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Map 1980,55 St Playhouse,false,East 55 St & Seventh Av,,New York,NY,1980,0101000020E6100000E72C1EA4C87E52C0CABE6D9ED1614440,,,,,true,true,false,778,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Guide 1970,Winslow Hotel Bar,false,On Madison Av at East 55 St,,New York,NY,1970,0101000020E61000000000307C4A7E52C0C92AC94968614440,,,,,true,true,false,779,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
1968 Spring Gay Scene Guide Quarterly,Washington Square Park,false,Washington Square Park,,New York,NY,1968,0101000020E61000000000008CF07F52C093918BBEA75D4440,,,,,true,true,false,780,2015-03-23 17:42:39.915826+00,2015-03-23 17:42:39.915826+00
Pink Pages Winter Spring 1994,After Five Plus,false,"5 Front Street, Brooklyn",Bar,New York,NY,,0101000020E61000006F224443907F52C044D0E2D6EE594440,,gay,,1994,true,true,false,235,2015-03-23 17:42:39.915826+00,2015-03-23 17:44:06.263348+00
